payment_id,customer_id,account_id,policy_id,amount,currency,payment_date,payment_method,status,reference,failure_reason
PAY004705,C0444,A0285,,1226.4,ZAR,2024-01-28,MOBILE,COMPLETED,PAYREF77C753DA0D,
PAY004706,C0282,A0654,POL0475,221.72,ZAR,2026-07-15,CASH,COMPLETED,PAYREF155FEB278F,
PAY004707,C0005,A0276,POL0792,3250.84,ZAR,2025-10-20,CARD,COMPLETED,PAYREFAC64B54EA0,
PAY004708,C0395,A0381,,1161.34,ZAR,2026-07-10,EFT,COMPLETED,PAYREF4BC3DAA185,
PAY004709,C0872,A1212,POL0669,805.46,ZAR,2024-03-10,CASH,COMPLETED,PAYREF3063DB9E31,
PAY004710,C0860,A0413,POL0447,1717.21,ZAR,2024-02-21,DEBIT_ORDER,COMPLETED,PAYREF8347567759,
PAY004711,C0563,A1006,POL0736,1372.23,ZAR,2025-04-13,CASH,FAILED,PAYREF4DC50E6033,Invalid account
PAY004712,C0070,A0478,POL0783,376.46,ZAR,2025-10-07,MOBILE,COMPLETED,PAYREFD2FF70CF84,
PAY004713,C0363,A1036,,795.68,ZAR,2025-05-01,DEBIT_ORDER,REVERSED,PAYREF989EBF150A,
PAY004714,C0356,A1041,,163.35,ZAR,2025-05-03,EFT,COMPLETED,PAYREF7ADC7AA5E5,
PAY004715,C0260,A0707,POL0222,1195.15,ZAR,2025-04-05,EFT,COMPLETED,PAYREFFAB927EE06,
PAY004716,C0464,A1132,POL0148,4146.95,ZAR,2026-05-18,CASH,COMPLETED,PAYREF66515DA729,
PAY004717,C0872,A0726,,182.07,ZAR,2025-02-04,CASH,COMPLETED,PAYREF1C687AF64D,
PAY004718,C0302,A0644,POL0655,1247.16,ZAR,2026-08-20,CARD,COMPLETED,PAYREFF5142EEAB6,
PAY004719,C0089,A0130,POL0492,2139.82,ZAR,2024-07-22,CARD,COMPLETED,PAYREFE0F68A64A4,
PAY004720,C0476,A0029,POL0022,2480.85,ZAR,2026-06-20,EFT,PENDING,PAYREF6D1BE8CD9C,
PAY004721,C0526,A1341,POL0327,519.99,ZAR,2025-08-28,MOBILE,COMPLETED,PAYREFE3C9BB0BBF,
PAY004722,C0056,A1360,,364.22,ZAR,2025-08-01,EFT,PENDING,PAYREF084C338794,
PAY004723,C0120,A1262,POL0571,609.69,ZAR,2025-10-07,MOBILE,COMPLETED,PAYREFE4AD27D155,
PAY004724,C0202,A0865,,3607.86,ZAR,2026-09-06,EFT,COMPLETED,PAYREFB2D687E118,
PAY004725,C0103,A0156,,198.43,ZAR,2025-04-20,EFT,COMPLETED,PAYREFB09D1AC09D,
PAY004726,C0167,A0776,,325.07,ZAR,2026-03-02,MOBILE,COMPLETED,PAYREF0274303256,
PAY004727,C0040,A0909,,693.14,ZAR,2024-04-30,CARD,PENDING,PAYREF1C85AEB65F,
PAY004728,C0849,A0937,POL0564,413.36,ZAR,2024-02-21,MOBILE,COMPLETED,PAYREFC0CD2EEF32,
PAY004729,C0649,A0049,,1051.87,ZAR,2024-08-14,CASH,COMPLETED,PAYREFC2862338D5,
PAY004730,C0990,A1324,POL0707,4512.14,ZAR,2026-02-14,EFT,COMPLETED,PAYREFB051F97631,
PAY004731,C0007,A1437,POL0673,329.04,ZAR,2024-08-28,CARD,COMPLETED,PAYREF21FA0403D8,
PAY004732,C0853,A0820,,947.32,ZAR,2025-09-07,MOBILE,COMPLETED,PAYREF705486BB78,
PAY004733,C0163,A1242,,1087.62,ZAR,2025-10-13,EFT,FAILED,PAYREFFF9CDCB18A,Account closed
PAY004734,C0550,A0395,POL0228,784.79,ZAR,2026-08-05,EFT,COMPLETED,PAYREF1C839C3A8E,
PAY004735,C0562,A0372,POL0297,226.24,ZAR,2026-07-29,CASH,COMPLETED,PAYREF2AACE26127,
PAY004736,C0704,A1133,POL0538,579.51,ZAR,2024-11-02,EFT,COMPLETED,PAYREFF2E642DBA7,
PAY004737,C0073,A1361,,581.24,ZAR,2024-04-04,CASH,COMPLETED,PAYREFD4CC3B36D3,
PAY004738,C0592,A0190,POL0671,2066.28,ZAR,2024-07-08,EFT,PENDING,PAYREF9028FABEA1,
PAY004739,C0168,A0851,,1668.33,ZAR,2025-07-01,DEBIT_ORDER,COMPLETED,PAYREF9DAD25E827,
PAY004740,C0102,A0688,POL0228,232.32,ZAR,2024-06-13,DEBIT_ORDER,COMPLETED,PAYREF36D9FFBB5D,
PAY004741,C0250,A0483,,744.61,ZAR,2025-02-09,CASH,COMPLETED,PAYREF114FB98DDF,
PAY004742,C0776,A0523,POL0154,664.97,ZAR,2025-06-20,EFT,COMPLETED,PAYREF9CD5CC27C0,
PAY004743,C0583,A0003,,7744.17,ZAR,2024-06-27,CASH,COMPLETED,PAYREF97A875BC5D,
PAY004744,C0600,A0262,,1468.96,ZAR,2026-02-25,EFT,COMPLETED,PAYREF2CC2F64152,
PAY004745,C0989,A0901,POL0275,373.37,ZAR,2025-06-25,MOBILE,COMPLETED,PAYREF29D7E34C8A,
PAY004746,C0024,A0363,,504.32,ZAR,2026-05-27,CASH,COMPLETED,PAYREF856054C296,
PAY004747,C0311,A0046,POL0446,751.04,ZAR,2025-03-03,DEBIT_ORDER,COMPLETED,PAYREFEE0220E27D,
PAY004748,C0870,A0550,POL0313,1575.56,ZAR,2024-12-06,MOBILE,COMPLETED,PAYREF1958B408DE,
PAY004749,C0504,A0354,POL0404,1780.98,ZAR,2025-09-10,DEBIT_ORDER,REVERSED,PAYREF14B02FDF04,
PAY004750,C0582,A1385,POL0526,1340.08,ZAR,2024-10-18,DEBIT_ORDER,FAILED,PAYREF10586DA429,Invalid account
PAY004751,C0242,A0642,POL0335,889.12,ZAR,2024-09-23,CARD,COMPLETED,PAYREF03BAE12CEA,
PAY004752,C0588,A0314,,957.19,ZAR,2024-04-08,CASH,COMPLETED,PAYREF9120CBE1AB,
PAY004753,C0810,A0214,,963.94,ZAR,2025-02-13,CASH,COMPLETED,PAYREF6B10791530,
PAY004754,C0984,A0656,POL0534,184.4,ZAR,2025-10-17,DEBIT_ORDER,COMPLETED,PAYREF8B51D45FFD,
PAY004755,C0105,A0672,POL0435,1031.44,ZAR,2024-02-25,EFT,COMPLETED,PAYREFA78B691F43,
PAY004756,C0009,A1443,,615.69,ZAR,2024-04-29,MOBILE,FAILED,PAYREF445ACF62D1,Technical error
PAY004757,C0704,A1334,POL0274,210.01,ZAR,2025-03-05,CARD,COMPLETED,PAYREFE3565449AA,
PAY004758,C0365,A0931,,12306.5,ZAR,2026-03-24,MOBILE,PENDING,PAYREF0C2AAACD4D,
PAY004759,C0513,A0517,POL0718,1497.13,ZAR,2024-02-01,MOBILE,PENDING,PAYREF3A8975C709,
PAY004760,C0171,A0229,POL0587,1111.1,ZAR,2024-09-19,EFT,COMPLETED,PAYREF9C7D838AA4,
PAY004761,C0057,A0109,POL0453,756.63,ZAR,2024-11-06,CASH,COMPLETED,PAYREF34CF546B76,
PAY004762,C0222,A1038,,2276.11,ZAR,2025-10-24,EFT,COMPLETED,PAYREF4ABE257192,
PAY004763,C0828,A1222,POL0428,342.99,ZAR,2025-07-03,CARD,COMPLETED,PAYREFD155034996,
PAY004764,C0105,A0039,POL0133,802.15,ZAR,2024-03-11,DEBIT_ORDER,PENDING,PAYREFE3B6E139F5,
PAY004765,C0226,A1205,POL0518,423.19,ZAR,2024-08-21,DEBIT_ORDER,COMPLETED,PAYREFFC670F4211,
PAY004766,C0781,A1249,,2256.48,ZAR,2025-05-17,CARD,COMPLETED,PAYREF3BDD90AC5F,
PAY004767,C0183,A0399,,479.75,ZAR,2024-09-10,CARD,COMPLETED,PAYREFBFF31BCDFF,
PAY004768,C0392,A0588,,3298.85,ZAR,2025-12-02,DEBIT_ORDER,COMPLETED,PAYREFBA6B40B3C2,
PAY004769,C0798,A1093,POL0284,992.99,ZAR,2024-10-12,CASH,COMPLETED,PAYREFB34E80406C,
PAY004770,C0739,A1096,POL0085,2379.13,ZAR,2025-07-22,DEBIT_ORDER,COMPLETED,PAYREF48A53D0BCD,
PAY004771,C0386,A0301,,1635.75,ZAR,2025-05-26,CASH,COMPLETED,PAYREF2D3CC1045E,
PAY004772,C0092,A1232,POL0130,3162.9,ZAR,2025-06-06,MOBILE,COMPLETED,PAYREF4771A8F6CB,
PAY004773,C0318,A0396,,430.45,ZAR,2024-02-21,MOBILE,COMPLETED,PAYREF7453AEB7C6,
PAY004774,C0534,A1358,,2712.49,ZAR,2025-01-20,EFT,COMPLETED,PAYREF700E3BFF88,
PAY004775,C0702,A0973,POL0407,170.27,ZAR,2024-12-04,EFT,COMPLETED,PAYREF0E768C9F86,
PAY004776,C0216,A1246,,1144.96,ZAR,2025-07-05,MOBILE,COMPLETED,PAYREF2C483FEE39,
PAY004777,C0922,A1060,POL0370,635.29,ZAR,2024-09-21,CARD,COMPLETED,PAYREF906587F658,
PAY004778,C0028,A1217,,269.2,ZAR,2024-09-01,CASH,COMPLETED,PAYREFC9E6300943,
PAY004779,C0683,A0576,,448.76,ZAR,2024-07-18,MOBILE,COMPLETED,PAYREFEEAF6BD017,
PAY004780,C0888,A0019,POL0752,577.87,ZAR,2024-05-10,EFT,COMPLETED,PAYREF35E78FFDCF,
PAY004781,C0609,A0154,POL0349,900.95,ZAR,2025-03-12,DEBIT_ORDER,COMPLETED,PAYREF354D8387F8,
PAY004782,C0298,A0986,POL0335,648.82,ZAR,2024-01-14,MOBILE,COMPLETED,PAYREFC70A8F443F,
PAY004783,C0366,A1343,,1188.0,ZAR,2025-02-22,CARD,COMPLETED,PAYREF198BF173B5,
PAY004784,C0567,A0491,,478.11,ZAR,2024-06-15,EFT,COMPLETED,PAYREF44E6E8DA13,
PAY004785,C0701,A0324,,680.71,ZAR,2025-05-29,MOBILE,COMPLETED,PAYREFFE6A379719,
PAY004786,C0744,A1469,POL0355,821.34,ZAR,2024-05-06,CARD,COMPLETED,PAYREF382DB5ADEA,
PAY004787,C0796,A0806,POL0429,1315.66,ZAR,2026-08-15,MOBILE,REVERSED,PAYREF6CA46241A2,
PAY004788,C0370,A1278,,2562.78,ZAR,2026-03-19,CASH,COMPLETED,PAYREF183CF6CB76,
PAY004789,C0114,A0309,POL0128,2575.15,ZAR,2025-04-13,CARD,COMPLETED,PAYREFB2CD7C073E,
PAY004790,C0726,A1201,POL0536,1390.59,ZAR,2024-04-02,MOBILE,COMPLETED,PAYREFF1AAAE39AC,
PAY004791,C0596,A1095,POL0036,1686.23,ZAR,2025-02-12,CASH,COMPLETED,PAYREFEA424363D5,
PAY004792,C0142,A1388,POL0704,1497.97,ZAR,2026-04-03,CASH,COMPLETED,PAYREF0CE660C4EF,
PAY004793,C0445,A0329,POL0361,800.6,ZAR,2024-06-27,DEBIT_ORDER,COMPLETED,PAYREF52BBF537C6,
PAY004794,C0357,A0801,POL0738,2698.86,ZAR,2026-06-22,CARD,COMPLETED,PAYREF9F5390A96B,
PAY004795,C0975,A1076,POL0640,439.45,ZAR,2024-01-09,CASH,COMPLETED,PAYREFBDC7EC077F,
PAY004796,C0861,A0797,,141.44,ZAR,2025-09-22,EFT,COMPLETED,PAYREFE2C1773426,
PAY004797,C0447,A1147,POL0632,387.03,ZAR,2026-03-13,DEBIT_ORDER,COMPLETED,PAYREF0D7DE0509A,
PAY004798,C0583,A0512,,4460.97,ZAR,2024-01-22,CASH,COMPLETED,PAYREF5E0E482C2E,
PAY004799,C0925,A1453,POL0450,816.12,ZAR,2025-11-28,EFT,COMPLETED,PAYREFEAA05B184E,
PAY004800,C0114,A0820,,1442.49,ZAR,2024-10-16,CASH,COMPLETED,PAYREFE40C1500D8,
PAY004801,C0952,A0072,,833.85,ZAR,2025-02-25,CASH,FAILED,PAYREFDE0C0FBE3D,Account closed
PAY004802,C0549,A0550,POL0520,1923.05,ZAR,2025-12-17,EFT,COMPLETED,PAYREFB571BA8EE8,
PAY004803,C0754,A0159,POL0175,1176.99,ZAR,2024-01-25,CARD,COMPLETED,PAYREF361B824FBC,
PAY004804,C0458,A0040,POL0359,1023.93,ZAR,2025-06-30,EFT,COMPLETED,PAYREFDE99A6D28F,
PAY004805,C0647,A1261,,2025.92,ZAR,2026-09-09,MOBILE,COMPLETED,PAYREFCFADC79A0B,
PAY004806,C0104,A0547,POL0552,688.37,ZAR,2025-10-07,DEBIT_ORDER,COMPLETED,PAYREFD81D7A4602,
PAY004807,C0412,A0442,POL0156,1590.94,ZAR,2024-12-11,CASH,COMPLETED,PAYREF90522D4D39,
PAY004808,C0016,A0346,POL0273,920.83,ZAR,2025-09-26,EFT,COMPLETED,PAYREFC572408950,
PAY004809,C0664,A1102,POL0608,984.93,ZAR,2025-05-04,CASH,COMPLETED,PAYREFA701284D4F,
PAY004810,C0028,A1462,POL0783,483.67,ZAR,2024-04-30,CASH,COMPLETED,PAYREFE829DFB743,
PAY004811,C0142,A0108,POL0411,883.64,ZAR,2024-01-31,CASH,REVERSED,PAYREFD52C73E4C7,
PAY004812,C0575,A0081,,638.27,ZAR,2025-12-24,DEBIT_ORDER,COMPLETED,PAYREF145C85DA85,
PAY004813,C0456,A0978,POL0695,3394.53,ZAR,2025-06-10,DEBIT_ORDER,FAILED,PAYREFC81250A73E,Insufficient funds
PAY004814,C0096,A1268,POL0291,203.55,ZAR,2024-02-11,CARD,COMPLETED,PAYREFBE15DE46E3,
PAY004815,C0667,A1244,POL0680,2668.47,ZAR,2024-12-09,EFT,COMPLETED,PAYREFDDDEE888A2,
PAY004816,C0419,A0028,,191.66,ZAR,2025-05-14,CARD,COMPLETED,PAYREFDAC1844A01,
PAY004817,C0651,A1114,,1876.6,ZAR,2024-05-10,EFT,REVERSED,PAYREF6A85C60D60,
PAY004818,C0668,A1431,,474.5,ZAR,2026-04-16,DEBIT_ORDER,COMPLETED,PAYREF7C5FB8F3CB,
PAY004819,C0320,A1248,POL0071,1932.02,ZAR,2026-07-15,CARD,COMPLETED,PAYREF9811FDE4D9,
PAY004820,C0683,A0110,,971.31,ZAR,2025-03-09,EFT,COMPLETED,PAYREF30645D71A6,
PAY004821,C0024,A0409,POL0777,261.82,ZAR,2025-01-20,CARD,COMPLETED,PAYREFED4A540B41,
PAY004822,C0041,A0924,,4266.8,ZAR,2024-03-30,DEBIT_ORDER,COMPLETED,PAYREFEEAC4E8B2B,
PAY004823,C0544,A0929,,2384.27,ZAR,2026-05-25,CARD,COMPLETED,PAYREF0529CFF18A,
PAY004824,C0931,A0575,,1813.79,ZAR,2025-08-30,CARD,COMPLETED,PAYREFD3EB7B3AA5,
PAY004825,C0335,A0668,,578.03,ZAR,2024-05-14,CASH,COMPLETED,PAYREFA030A2B4D0,
PAY004826,C0500,A0193,POL0537,2467.81,ZAR,2024-08-27,CASH,FAILED,PAYREF71972902FE,Limit exceeded
PAY004827,C0118,A0005,,303.92,ZAR,2026-03-16,CASH,COMPLETED,PAYREF68D2217F7A,
PAY004828,C0769,A0325,,118.2,ZAR,2026-07-31,EFT,COMPLETED,PAYREF3109337698,
PAY004829,C0277,A0727,,229.91,ZAR,2025-09-03,DEBIT_ORDER,COMPLETED,PAYREFC66B24B1F2,
PAY004830,C0279,A1078,,436.16,ZAR,2024-04-22,CARD,COMPLETED,PAYREF29FFE686B1,
PAY004831,C0359,A0981,POL0779,515.51,ZAR,2024-05-11,EFT,COMPLETED,PAYREF80BE571055,
PAY004832,C0878,A1243,POL0711,709.92,ZAR,2024-10-12,DEBIT_ORDER,REVERSED,PAYREF85D809AFE0,
PAY004833,C0497,A0053,POL0786,742.16,ZAR,2026-04-29,CASH,COMPLETED,PAYREF47F03D1C0D,
PAY004834,C0982,A0343,,572.59,ZAR,2024-07-02,CARD,COMPLETED,PAYREF4F9584AECE,
PAY004835,C0452,A1002,POL0072,132.12,ZAR,2024-08-10,CASH,COMPLETED,PAYREF9ED2436FE7,
PAY004836,C0429,A1350,POL0415,1328.92,ZAR,2024-08-25,CARD,FAILED,PAYREFA25F90F807,Technical error
PAY004837,C0035,A1370,,841.62,ZAR,2025-08-27,CARD,COMPLETED,PAYREF0C0E699273,
PAY004838,C0161,A1359,POL0684,546.57,ZAR,2025-02-17,DEBIT_ORDER,COMPLETED,PAYREF57B48B8BAC,
PAY004839,C0174,A0169,POL0008,4438.28,ZAR,2025-06-06,EFT,COMPLETED,PAYREF62A40F9C5E,
PAY004840,C0822,A0989,,860.78,ZAR,2026-05-23,EFT,COMPLETED,PAYREF0EE254A44F,
PAY004841,C0001,A0380,,1162.74,ZAR,2025-03-29,EFT,COMPLETED,PAYREF017DF419E1,
PAY004842,C0107,A0641,POL0403,2430.49,ZAR,2025-01-22,CARD,COMPLETED,PAYREFA182E16541,
PAY004843,C0357,A1081,POL0567,247.19,ZAR,2025-09-14,CASH,FAILED,PAYREF30F78B49A5,Technical error
PAY004844,C0803,A0234,,1072.12,ZAR,2025-01-29,CARD,COMPLETED,PAYREF437999C629,
PAY004845,C0817,A1188,,2422.48,ZAR,2024-07-17,CASH,COMPLETED,PAYREF7D4E594756,
PAY004846,C0633,A1169,,1000.92,ZAR,2025-03-28,EFT,COMPLETED,PAYREFC61FE95ED8,
PAY004847,C0090,A1424,POL0279,297.87,ZAR,2024-05-07,DEBIT_ORDER,COMPLETED,PAYREF2ECAA147D6,
PAY004848,C0355,A0833,POL0312,676.9,ZAR,2026-03-01,DEBIT_ORDER,COMPLETED,PAYREF08F87AF722,
PAY004849,C0793,A0588,POL0509,1324.76,ZAR,2026-05-18,EFT,COMPLETED,PAYREF41B4671B41,
PAY004850,C0619,A1028,POL0333,133.37,ZAR,2025-06-23,CARD,COMPLETED,PAYREF1AB8CCC2A5,
PAY004851,C0340,A0993,,283.54,ZAR,2026-02-05,DEBIT_ORDER,COMPLETED,PAYREF964DE75BA8,
PAY004852,C0311,A1449,POL0133,7891.46,ZAR,2025-09-05,EFT,COMPLETED,PAYREF344350AA7E,
PAY004853,C0213,A0989,POL0159,1780.39,ZAR,2026-03-05,CASH,PENDING,PAYREFE3B7C9D935,
PAY004854,C0628,A0124,,4834.2,ZAR,2025-09-02,DEBIT_ORDER,COMPLETED,PAYREFDF18C95F59,
PAY004855,C0257,A0207,POL0181,2607.94,ZAR,2026-03-29,EFT,COMPLETED,PAYREF8CFB68D090,
PAY004856,C0289,A0343,,1626.17,ZAR,2026-06-27,EFT,COMPLETED,PAYREFFDAB7B3707,
PAY004857,C0858,A0245,,805.06,ZAR,2026-07-20,CARD,COMPLETED,PAYREFEC664E0955,
PAY004858,C0283,A0479,POL0364,1605.54,ZAR,2026-01-26,MOBILE,COMPLETED,PAYREFBB299D440A,
PAY004859,C0464,A0834,,4674.91,ZAR,2025-09-04,DEBIT_ORDER,COMPLETED,PAYREF512674AD7F,
PAY004860,C0507,A1144,POL0289,2503.74,ZAR,2025-05-10,CASH,COMPLETED,PAYREF3C40C814A8,
PAY004861,C0830,A0432,,1295.71,ZAR,2026-03-14,DEBIT_ORDER,FAILED,PAYREF5F1A038218,Limit exceeded
PAY004862,C0673,A1437,POL0045,923.02,ZAR,2025-05-26,DEBIT_ORDER,COMPLETED,PAYREFEA956B4D83,
PAY004863,C0066,A0401,POL0103,1805.01,ZAR,2024-08-05,EFT,COMPLETED,PAYREFBCC8384EE6,
PAY004864,C0287,A1090,POL0017,644.17,ZAR,2026-01-24,MOBILE,COMPLETED,PAYREFEF39809A57,
PAY004865,C0268,A0354,,1805.29,ZAR,2025-10-25,DEBIT_ORDER,COMPLETED,PAYREF0F0D4ADBC5,
PAY004866,C0498,A1386,POL0680,545.69,ZAR,2025-12-05,CARD,FAILED,PAYREF38B27B9FAF,Technical error
PAY004867,C0549,A0591,POL0636,769.76,ZAR,2024-04-02,CASH,COMPLETED,PAYREFA2A77A4C09,
PAY004868,C0858,A1416,POL0656,392.41,ZAR,2026-03-14,CARD,COMPLETED,PAYREFB385551E02,
PAY004869,C0503,A1331,POL0087,706.44,ZAR,2026-06-19,DEBIT_ORDER,COMPLETED,PAYREFE6C28684BF,
PAY004870,C0253,A0215,POL0479,553.51,ZAR,2025-03-21,CARD,COMPLETED,PAYREF5A9A6DC951,
PAY004871,C0666,A0817,,5954.58,ZAR,2026-08-27,DEBIT_ORDER,COMPLETED,PAYREFE088F213AA,
PAY004872,C0757,A0296,,448.32,ZAR,2025-10-26,CARD,COMPLETED,PAYREFB8980E0203,
PAY004873,C0235,A0551,,1611.36,ZAR,2024-05-29,DEBIT_ORDER,FAILED,PAYREF3547ADB04C,Limit exceeded
PAY004874,C0682,A0962,POL0787,425.44,ZAR,2026-09-15,DEBIT_ORDER,COMPLETED,PAYREF07812E67D3,
PAY004875,C0402,A1282,,1149.29,ZAR,2024-04-30,EFT,COMPLETED,PAYREF875DC552D6,
PAY004876,C0945,A1085,POL0635,1465.45,ZAR,2025-04-13,CARD,COMPLETED,PAYREF9299747FE4,
PAY004877,C0412,A0991,,172.24,ZAR,2026-08-13,EFT,COMPLETED,PAYREF287806F6E6,
PAY004878,C0452,A1023,POL0292,271.05,ZAR,2025-06-17,DEBIT_ORDER,COMPLETED,PAYREF2FCF89DAEF,
PAY004879,C0357,A0938,,422.14,ZAR,2024-10-02,MOBILE,COMPLETED,PAYREFC2395DC718,
PAY004880,C0987,A1039,POL0792,297.9,ZAR,2025-12-11,CASH,PENDING,PAYREFC82456D26D,
PAY004881,C0880,A1019,POL0244,1192.83,ZAR,2026-08-15,MOBILE,COMPLETED,PAYREF8B3650CEAD,
PAY004882,C0801,A1396,POL0201,1397.7,ZAR,2026-08-27,DEBIT_ORDER,COMPLETED,PAYREF3BCF770611,
PAY004883,C0517,A1079,POL0140,378.77,ZAR,2026-05-18,EFT,COMPLETED,PAYREF822C37429B,
PAY004884,C0620,A0520,,1241.65,ZAR,2024-01-12,CARD,COMPLETED,PAYREF3ADAE389FE,
PAY004885,C0932,A0825,POL0075,717.61,ZAR,2024-09-01,DEBIT_ORDER,COMPLETED,PAYREF3DBBB54D72,
PAY004886,C0320,A0639,POL0254,992.79,ZAR,2025-01-22,CASH,COMPLETED,PAYREF93207AD532,
PAY004887,C0382,A0678,POL0667,584.98,ZAR,2025-10-18,MOBILE,COMPLETED,PAYREF358C12276F,
PAY004888,C0569,A1160,,1785.86,ZAR,2025-10-24,MOBILE,COMPLETED,PAYREF51BA6CBC57,
PAY004889,C0143,A0504,POL0198,5624.74,ZAR,2026-07-31,CARD,PENDING,PAYREF51C2211A0A,
PAY004890,C0285,A0662,,2378.76,ZAR,2025-03-18,CASH,COMPLETED,PAYREF3A683D0ADE,
PAY004891,C0014,A0240,,4417.77,ZAR,2024-05-31,DEBIT_ORDER,FAILED,PAYREF127D0878A3,Technical error
PAY004892,C0137,A0836,,269.66,ZAR,2024-12-25,EFT,COMPLETED,PAYREF9C7D36FE94,
PAY004893,C0440,A0431,,557.96,ZAR,2026-03-24,MOBILE,COMPLETED,PAYREF35EB5C984E,
PAY004894,C0023,A0861,,1929.92,ZAR,2024-08-12,CARD,COMPLETED,PAYREFC0E67DBFCC,
PAY004895,C0151,A0794,POL0667,4955.7,ZAR,2024-09-04,DEBIT_ORDER,COMPLETED,PAYREFE4A7C7E8C5,
PAY004896,C0248,A0459,POL0676,2101.57,ZAR,2024-07-19,CARD,COMPLETED,PAYREF60612D4EE8,
PAY004897,C0138,A0238,,392.99,ZAR,2025-07-31,CARD,COMPLETED,PAYREF91E200B49C,
PAY004898,C0450,A0736,POL0617,710.06,ZAR,2025-03-02,EFT,COMPLETED,PAYREFDC2483F698,
PAY004899,C0329,A0279,POL0364,1530.58,ZAR,2026-05-02,CARD,COMPLETED,PAYREFECCA105A3A,
PAY004900,C0150,A1293,POL0232,930.14,ZAR,2025-06-05,DEBIT_ORDER,COMPLETED,PAYREF5E6655C103,
PAY004901,C0150,A0054,POL0647,493.35,ZAR,2025-10-04,CASH,COMPLETED,PAYREF8203C87069,
PAY004902,C0539,A0716,,820.36,ZAR,2025-08-11,EFT,COMPLETED,PAYREFF150301A3E,
PAY004903,C0442,A0245,POL0194,1080.92,ZAR,2024-05-30,DEBIT_ORDER,PENDING,PAYREF3A6C233D44,
PAY004904,C0383,A0651,POL0478,370.58,ZAR,2026-07-29,EFT,COMPLETED,PAYREFB488F95CB9,
PAY004905,C0301,A1364,,2935.14,ZAR,2024-08-31,CASH,COMPLETED,PAYREFAD0CF74412,
PAY004906,C0607,A0104,POL0775,706.54,ZAR,2025-03-30,EFT,COMPLETED,PAYREFF072CBDA90,
PAY004907,C0270,A0465,,1019.86,ZAR,2024-02-20,MOBILE,COMPLETED,PAYREFD6F86A6610,
PAY004908,C0631,A0246,POL0395,3087.3,ZAR,2024-05-05,EFT,COMPLETED,PAYREF4104C77530,
PAY004909,C0066,A0094,POL0034,967.78,ZAR,2026-02-21,CASH,PENDING,PAYREF1C8BB7606A,
PAY004910,C0950,A1286,POL0283,2922.98,ZAR,2025-09-13,MOBILE,COMPLETED,PAYREF9A499BC73A,
PAY004911,C0322,A1218,POL0354,391.82,ZAR,2025-08-05,EFT,COMPLETED,PAYREF411BDF31B1,
PAY004912,C0327,A0744,POL0448,1690.8,ZAR,2024-01-29,MOBILE,PENDING,PAYREF5AF10C5761,
PAY004913,C0428,A1147,,2538.48,ZAR,2025-10-04,CASH,FAILED,PAYREF918DB340C1,Limit exceeded
PAY004914,C0133,A0584,POL0072,478.25,ZAR,2025-01-29,MOBILE,COMPLETED,PAYREF1DD582BB72,
PAY004915,C0085,A0049,POL0464,917.48,ZAR,2024-04-19,MOBILE,COMPLETED,PAYREF2147484F85,
PAY004916,C0294,A0386,,936.66,ZAR,2026-06-01,CASH,COMPLETED,PAYREFC1E5FC950E,
PAY004917,C0284,A0059,POL0318,1352.4,ZAR,2024-05-10,CARD,PENDING,PAYREF2DA70CCD89,
PAY004918,C0069,A0464,,1763.05,ZAR,2024-08-09,MOBILE,COMPLETED,PAYREF1257701293,
PAY004919,C0803,A0220,,440.89,ZAR,2025-09-09,CASH,COMPLETED,PAYREFC2FBE8DB0F,
PAY004920,C0559,A0882,,1032.71,ZAR,2025-03-23,EFT,PENDING,PAYREF3A4612BAFC,
PAY004921,C0950,A1130,,5384.71,ZAR,2026-01-24,CASH,COMPLETED,PAYREF64B74DB9A1,
PAY004922,C0282,A0518,POL0206,3145.97,ZAR,2024-12-06,MOBILE,COMPLETED,PAYREFA488F18EC8,
PAY004923,C0718,A1428,POL0104,2425.62,ZAR,2025-02-05,CASH,COMPLETED,PAYREF21486F8450,
PAY004924,C0982,A0680,POL0134,904.35,ZAR,2024-06-29,DEBIT_ORDER,REVERSED,PAYREFA1B780BDD4,
PAY004925,C0260,A1366,,9217.24,ZAR,2026-04-27,EFT,PENDING,PAYREF241F078C02,
PAY004926,C0355,A0342,POL0052,3071.17,ZAR,2025-05-02,EFT,COMPLETED,PAYREF1F5AA80D13,
PAY004927,C0716,A0582,,1138.45,ZAR,2026-08-29,CASH,COMPLETED,PAYREF1EB7A3EBE6,
PAY004928,C0124,A0326,POL0701,1367.05,ZAR,2025-01-21,EFT,PENDING,PAYREFA79D863998,
PAY004929,C0459,A0694,POL0499,693.08,ZAR,2024-12-19,EFT,PENDING,PAYREFA306A0A330,
PAY004930,C0027,A0354,,1625.18,ZAR,2024-11-30,CARD,COMPLETED,PAYREFCABDA74D97,
PAY004931,C0142,A0442,POL0058,1984.41,ZAR,2025-08-08,CASH,PENDING,PAYREFF21B6B158E,
PAY004932,C0188,A0675,,2214.12,ZAR,2026-03-03,CASH,COMPLETED,PAYREF4519FC9699,
PAY004933,C0373,A0469,POL0748,915.36,ZAR,2026-03-08,MOBILE,COMPLETED,PAYREF9C3739E75A,
PAY004934,C0749,A1392,POL0384,251.21,ZAR,2024-09-24,EFT,COMPLETED,PAYREF4C60FC1445,
