transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number,_quarantine_reason
TX020737,C0645,A0282,240.63,ZAR,2024-12-20,09:10:18,FEE,Fee - Ref 660468,ONLINE,COMPLETED,REF7E69B94EB16F,BROKEN_FK_account_id_to_accounts
TX020744,C0491,UNKNOWN,1809.53,ZAR,2024-10-04,21:12:43,INTEREST,Interest - Ref 190698,MOBILE,COMPLETED,REF64460B5BEBE2,BROKEN_FK_account_id_to_accounts
TX020752,C0767,A0305,865.94,ZAR,2026-01-28,17:36:22,WITHDRAWAL,Withdrawal - Ref 418223,MOBILE,COMPLETED,REFD7A60FD57836,BROKEN_FK_account_id_to_accounts
TX020753,C0785,UNKNOWN,789.11,ZAR,2024-08-15,11:15:03,INTEREST,Interest - Ref 725774,ONLINE,COMPLETED,REF3BC371A71325,BROKEN_FK_account_id_to_accounts
TX020767,C0874,A0790,444.12,ZAR,2024-09-21,19:25:59,FEE,Fee - Ref 976274,ATM,COMPLETED,REF5CF37FCF9BBF,BROKEN_FK_account_id_to_accounts
TX020770,C0089,A0779,2058.54,ZAR,2024-06-06,19:32:52,DEBIT_ORDER,Debit Order - Ref 467658,MOBILE,PENDING,REFC8908D287B00,BROKEN_FK_account_id_to_accounts
TX020784,C0922,A0672,15907.6575,ZAR,2025-07-23,01:12:19,REVERSAL,Reversal - Ref 802381,MOBILE,FAILED,REF9B2F50C7A1A7,BROKEN_FK_account_id_to_accounts
TX020788,C0108,A0572,910.58,ZAR,2025-04-14,01:53:14,INTEREST,Interest - Ref 842212,ONLINE,COMPLETED,REF68EFE3E257DC,BROKEN_FK_account_id_to_accounts
TX020793,C0261,A0515,4891.1,ZAR,2026-04-23,19:11:48,INTEREST,Interest - Ref 177179,MOBILE,PENDING,REFABA1FB6B760A,BROKEN_FK_account_id_to_accounts
TX020798,C0807,A0519,297.42,ZAR,2025-05-17,02:58:27,DEPOSIT,Deposit - Ref 541577,ONLINE,COMPLETED,REF7C9814FF57B5,BROKEN_FK_account_id_to_accounts
TX020811,C0562,UNKNOWN,3016.15,ZAR,2025-11-22,19:42:35,DEPOSIT,Deposit - Ref 803611,MOBILE,COMPLETED,REFBF41E1D7229A,BROKEN_FK_account_id_to_accounts
TX020815,C0518,FAKE_DD6B4B7B,467.38,ZAR,2025-04-17,11:04:45,INTEREST,Interest - Ref 139792,ATM,COMPLETED,REF67183E18A137,BROKEN_FK_account_id_to_accounts
TX020838,C0999,A0831,3984.33,ZAR,2025-12-29,23:49:06,PAYMENT,Payment - Ref 190709,ONLINE,COMPLETED,REFE6BD4E1BD1D7,BROKEN_FK_account_id_to_accounts
TX020855,C0071,A1181,3407.59,ZAR,2025-11-12,06:39:08,DEPOSIT,Deposit - Ref 177384,ONLINE,COMPLETED,REF676D990479D7,BROKEN_FK_account_id_to_accounts
TX020870,C0646,A0291,515.3,ZAR,2026-09-15,16:57:14,PAYMENT,Payment - Ref 271756,MOBILE,COMPLETED,REF1C12EA37DDC8,BROKEN_FK_account_id_to_accounts
TX020907,C0071,A0452,15907.6575,ZAR,2026-05-28,09:52:44,TRANSFER,Transfer - Ref 556257,MOBILE,COMPLETED,REFFC8E55B2D557,BROKEN_FK_account_id_to_accounts
TX020923,C0537,A0699,465.97,ZAR,2025-10-26,12:53:30,FEE,Fee - Ref 732751,BRANCH,COMPLETED,REFFADE1007BC83,BROKEN_FK_account_id_to_accounts
TX020940,C0138,A0544,619.93,ZAR,2025-09-16,20:24:05,PAYMENT,Payment - Ref 749683,MOBILE,COMPLETED,REFC49293B6DE52,BROKEN_FK_account_id_to_accounts
TX020946,C0735,UNKNOWN,1318.48,ZAR,2026-08-21,03:33:44,PAYMENT,Payment - Ref 996916,MOBILE,COMPLETED,REF4A9F17CED943,BROKEN_FK_account_id_to_accounts
TX020956,C0987,A0943,203.99,ZAR,2026-03-18,22:44:26,TRANSFER,Transfer - Ref 141725,POS,COMPLETED,REF30535EDAC8B1,BROKEN_FK_account_id_to_accounts
TX020978,C0694,FAKE_DF0DE985,530.91,ZAR,2024-08-05,00:19:23,PAYMENT,Payment - Ref 919849,MOBILE,COMPLETED,REFAC27AEA3E856,BROKEN_FK_account_id_to_accounts
TX020986,C0537,A0699,240.48,ZAR,2025-03-01,02:39:40,FEE,Fee - Ref 621369,ONLINE,REVERSED,REF1FA114B333B8,BROKEN_FK_account_id_to_accounts
TX021015,C0569,A0141,9145.47,ZAR,2026-06-09,15:33:42,REVERSAL,Reversal - Ref 749634,ONLINE,COMPLETED,REFE310D8656C72,BROKEN_FK_account_id_to_accounts
TX021021,C0229,UNKNOWN,3439.47,ZAR,2026-07-27,02:35:27,INTEREST,Interest - Ref 803055,ONLINE,COMPLETED,REFC4133144F109,BROKEN_FK_account_id_to_accounts
TX021086,C0419,A0556,1770.84,ZAR,2024-01-04,01:49:38,TRANSFER,Transfer - Ref 193284,ONLINE,FAILED,REF0BD2EB0D792C,BROKEN_FK_account_id_to_accounts
TX021090,C0692,A0415,1775.85,ZAR,2025-08-22,05:34:54,DEPOSIT,Deposit - Ref 106071,POS,COMPLETED,REF7F0A9BB75EAC,BROKEN_FK_account_id_to_accounts
TX021095,C0645,A0282,195.64,ZAR,2024-11-29,16:00:48,TRANSFER,Transfer - Ref 733375,MOBILE,COMPLETED,REF5E5CB353C3E8,BROKEN_FK_account_id_to_accounts
TX021096,C0391,A0473,2866.84,ZAR,2024-11-03,22:31:35,INTEREST,Interest - Ref 604613,POS,COMPLETED,REF5402AACEC67F,BROKEN_FK_account_id_to_accounts
TX021102,C0158,A1330,2222.97,ZAR,2024-11-16,13:47:34,PAYMENT,Payment - Ref 943444,ATM,COMPLETED,REF82C549ED1B47,BROKEN_FK_account_id_to_accounts
TX021123,C0250,A0563,147.8,ZAR,2026-05-17,17:32:04,WITHDRAWAL,Withdrawal - Ref 881307,ATM,REVERSED,REF5117587CE5C0,BROKEN_FK_account_id_to_accounts
TX021131,C0614,A0422,1036.8,ZAR,2026-06-03,13:15:16,WITHDRAWAL,Withdrawal - Ref 203038,BRANCH,COMPLETED,REF4AA58BA1FEF8,BROKEN_FK_account_id_to_accounts
TX021150,C0907,A1444,2097.09,ZAR,2026-01-12,14:52:15,INTEREST,Interest - Ref 246498,ONLINE,COMPLETED,REF01E952C0F07A,BROKEN_FK_account_id_to_accounts
TX021154,C0261,A0515,15907.6575,ZAR,2026-02-18,19:47:10,REVERSAL,Reversal - Ref 167590,ATM,COMPLETED,REF1EDE75DA007F,BROKEN_FK_account_id_to_accounts
TX021197,C0344,UNKNOWN,15907.6575,ZAR,2024-05-14,15:46:42,REVERSAL,Reversal - Ref 658200,ATM,PENDING,REF50613E47B102,BROKEN_FK_account_id_to_accounts
TX021214,C0569,A0141,10251.77,ZAR,2024-11-01,02:41:01,TRANSFER,Transfer - Ref 157840,MOBILE,PENDING,REF2E1B4A33C64F,BROKEN_FK_account_id_to_accounts
TX021215,C0224,A0045,4236.47,ZAR,2025-08-07,00:51:24,DEBIT_ORDER,Debit Order - Ref 120603,MOBILE,COMPLETED,REFD7482A6E9AE5,BROKEN_FK_account_id_to_accounts
TX021222,C0085,UNKNOWN,2543.59,ZAR,2025-12-03,01:41:47,WITHDRAWAL,Withdrawal - Ref 648957,ONLINE,COMPLETED,REF6AD59AE9A40F,BROKEN_FK_account_id_to_accounts
TX021227,C0021,FAKE_9BAEC096,9010.76,ZAR,2026-06-12,04:00:24,REVERSAL,Reversal - Ref 757189,BRANCH,COMPLETED,REFC38FA22F040F,BROKEN_FK_account_id_to_accounts
TX021264,C0552,UNKNOWN,299.47,ZAR,2024-03-18,22:33:10,DEBIT_ORDER,Debit Order - Ref 929079,ONLINE,PENDING,REF801C84A237D2,BROKEN_FK_account_id_to_accounts
TX021272,C0482,FAKE_D06DCEA2,1519.07,ZAR,2024-03-15,18:26:35,WITHDRAWAL,Withdrawal - Ref 459313,ONLINE,COMPLETED,REF88196636B840,BROKEN_FK_account_id_to_accounts
TX021310,C0767,A0305,15907.6575,ZAR,2025-02-03,12:40:26,REVERSAL,Reversal - Ref 401237,ATM,COMPLETED,REF5CDC647AC295,BROKEN_FK_account_id_to_accounts
TX021312,C0240,A0937,3472.3,ZAR,2025-06-04,10:17:55,TRANSFER,Transfer - Ref 711194,ONLINE,COMPLETED,REF48038B72F4B9,BROKEN_FK_account_id_to_accounts
TX021315,C0195,UNKNOWN,582.49,ZAR,2025-05-08,01:33:09,TRANSFER,Transfer - Ref 652198,MOBILE,COMPLETED,REF4A0FD960D0EC,BROKEN_FK_account_id_to_accounts
TX021338,C0107,A1386,5502.5,ZAR,2025-04-27,03:57:52,REVERSAL,Reversal - Ref 109943,MOBILE,COMPLETED,REF273A5E763806,BROKEN_FK_account_id_to_accounts
TX021348,C0391,A0473,1687.88,ZAR,2025-05-12,05:37:35,INTEREST,Interest - Ref 668382,ONLINE,COMPLETED,REF3E9AE4000CD1,BROKEN_FK_account_id_to_accounts
TX021380,C0760,UNKNOWN,163.31,ZAR,2026-08-06,20:42:47,FEE,Fee - Ref 295440,MOBILE,COMPLETED,REF0EC4EFC9ACB7,BROKEN_FK_account_id_to_accounts
TX021395,C0360,UNKNOWN,516.49,ZAR,2024-04-04,06:51:03,DEBIT_ORDER,Debit Order - Ref 947161,POS,COMPLETED,REF7D70FDD60A9E,BROKEN_FK_account_id_to_accounts
TX021409,C0720,A0589,2145.71,ZAR,2025-07-12,04:20:23,PAYMENT,Payment - Ref 428982,MOBILE,COMPLETED,REF60BA099FE3DA,BROKEN_FK_account_id_to_accounts
TX021417,C0831,A0527,554.06,ZAR,2026-07-17,02:52:14,WITHDRAWAL,Withdrawal - Ref 932826,ONLINE,COMPLETED,REFA599304BE79E,BROKEN_FK_account_id_to_accounts
TX021425,C0339,A0380,1341.06,ZAR,2025-07-23,00:35:30,DEBIT_ORDER,Debit Order - Ref 819802,ONLINE,COMPLETED,REFEFEBE128D6E0,BROKEN_FK_account_id_to_accounts
TX021487,C0907,A1444,1061.99,ZAR,2025-04-14,11:52:35,DEBIT_ORDER,Debit Order - Ref 771724,MOBILE,COMPLETED,REF58B03042B307,BROKEN_FK_account_id_to_accounts
TX021498,C0800,A0764,15907.6575,ZAR,2026-06-07,16:33:35,REVERSAL,Reversal - Ref 794591,POS,COMPLETED,REF5EC63455D1FC,BROKEN_FK_account_id_to_accounts
TX021502,C0391,A0473,445.35,ZAR,2024-02-22,16:02:59,FEE,Fee - Ref 734518,MOBILE,COMPLETED,REF87D148AC531B,BROKEN_FK_account_id_to_accounts
TX021504,C0339,A0380,10645.69,ZAR,2026-05-23,12:34:26,DEPOSIT,Deposit - Ref 489706,ONLINE,COMPLETED,REF540378BC756A,BROKEN_FK_account_id_to_accounts
TX021507,C0166,UNKNOWN,1181.95,ZAR,2025-05-16,16:47:28,PAYMENT,Payment - Ref 137544,MOBILE,COMPLETED,REF03804CD1CBF7,BROKEN_FK_account_id_to_accounts
TX021515,C0489,UNKNOWN,15907.6575,ZAR,2024-01-18,07:12:55,REVERSAL,Reversal - Ref 377158,MOBILE,COMPLETED,REFFE0012DA20F5,BROKEN_FK_account_id_to_accounts
TX021528,C0240,A0937,15907.6575,ZAR,2025-08-22,11:50:47,REVERSAL,Reversal - Ref 546393,ONLINE,COMPLETED,REFCFAB649671D8,BROKEN_FK_account_id_to_accounts
TX021532,C0398,A0053,15907.6575,ZAR,2025-04-18,15:54:37,REVERSAL,Reversal - Ref 199791,MOBILE,COMPLETED,REF044920389B8D,BROKEN_FK_account_id_to_accounts
TX021541,C0082,A1200,1884.15,ZAR,2026-03-18,11:01:19,TRANSFER,Transfer - Ref 757998,MOBILE,COMPLETED,REF582800265B17,BROKEN_FK_account_id_to_accounts
TX021558,C0614,UNKNOWN,1887.48,ZAR,2024-03-04,09:29:36,DEBIT_ORDER,Debit Order - Ref 767985,ATM,COMPLETED,REF8B902B4989E3,BROKEN_FK_account_id_to_accounts
TX021566,C0761,FAKE_27E070C3,718.77,ZAR,2024-01-24,19:37:43,DEBIT_ORDER,Debit Order - Ref 631996,ONLINE,FAILED,REFAFBE4909EC39,BROKEN_FK_account_id_to_accounts
TX021572,C0339,A0380,1395.82,ZAR,2026-08-06,19:46:10,DEBIT_ORDER,Debit Order - Ref 177356,ONLINE,COMPLETED,REFE5FDC2CE48EC,BROKEN_FK_account_id_to_accounts
TX021589,C0108,A0572,535.72,ZAR,2024-05-15,03:13:53,DEBIT_ORDER,Debit Order - Ref 579623,ONLINE,COMPLETED,REF1AA5033DF746,BROKEN_FK_account_id_to_accounts
TX021605,C0224,A0045,15907.6575,ZAR,2026-08-01,09:40:09,REVERSAL,Reversal - Ref 125023,MOBILE,COMPLETED,REF3498FD3AF6AE,BROKEN_FK_account_id_to_accounts
TX021628,C0132,UNKNOWN,3459.53,ZAR,2024-01-10,13:37:57,DEPOSIT,Deposit - Ref 202886,ONLINE,COMPLETED,REF0F7E6A5812E5,BROKEN_FK_account_id_to_accounts
TX021633,C0692,A0415,9801.74,ZAR,2026-05-29,02:51:16,WITHDRAWAL,Withdrawal - Ref 730976,ONLINE,COMPLETED,REFB0215DE1B031,BROKEN_FK_account_id_to_accounts
TX021684,C0807,A0519,225.07,ZAR,2025-11-29,05:43:01,WITHDRAWAL,Withdrawal - Ref 292624,MOBILE,COMPLETED,REF9ECE31570076,BROKEN_FK_account_id_to_accounts
TX021685,C0645,A0282,1878.8,ZAR,2026-06-24,01:47:00,WITHDRAWAL,Withdrawal - Ref 824253,ONLINE,COMPLETED,REF9F6BEFA6FF01,BROKEN_FK_account_id_to_accounts
TX021726,C0399,UNKNOWN,350.26,ZAR,2024-04-08,03:32:46,DEBIT_ORDER,Debit Order - Ref 371267,MOBILE,COMPLETED,REFEAFAE8177D29,BROKEN_FK_account_id_to_accounts
TX021757,C0345,UNKNOWN,363.33,ZAR,2024-05-24,04:56:09,DEBIT_ORDER,Debit Order - Ref 688800,ONLINE,COMPLETED,REFCE08E91C0246,BROKEN_FK_account_id_to_accounts
TX021770,C0108,A0572,5431.78,ZAR,2025-08-11,16:12:37,TRANSFER,Transfer - Ref 807247,MOBILE,COMPLETED,REF09669C09A104,BROKEN_FK_account_id_to_accounts
TX021772,C0766,UNKNOWN,5653.87,ZAR,2024-04-19,19:16:25,DEBIT_ORDER,Debit Order - Ref 365345,MOBILE,COMPLETED,REF93B5B1312B30,BROKEN_FK_account_id_to_accounts
TX021795,C0767,A0305,292.86,ZAR,2025-08-15,06:02:22,FEE,Fee - Ref 578665,ATM,COMPLETED,REF30DD3CC16B2A,BROKEN_FK_account_id_to_accounts
TX021799,C0658,UNKNOWN,195.91,ZAR,2026-08-06,22:42:57,WITHDRAWAL,Withdrawal - Ref 777438,ATM,COMPLETED,REF9F2AD103F39C,BROKEN_FK_account_id_to_accounts
TX021803,C0726,UNKNOWN,2415.87,ZAR,2025-02-17,22:19:42,INTEREST,Interest - Ref 758059,ONLINE,COMPLETED,REF7CDFE188C21D,BROKEN_FK_account_id_to_accounts
TX021811,C0398,A0053,5928.22,ZAR,2025-01-31,08:47:05,DEBIT_ORDER,Debit Order - Ref 441473,BRANCH,COMPLETED,REF2F7E33BB99D1,BROKEN_FK_account_id_to_accounts
TX021828,C0631,UNKNOWN,1247.31,ZAR,2025-02-12,07:05:21,DEBIT_ORDER,Debit Order - Ref 444497,POS,PENDING,REF7DE9C43278A3,BROKEN_FK_account_id_to_accounts
TX021875,C0431,A0469,687.34,ZAR,2026-08-16,07:05:56,WITHDRAWAL,Withdrawal - Ref 442282,MOBILE,COMPLETED,REF4719EB9FF2CC,BROKEN_FK_account_id_to_accounts
TX021903,C0607,UNKNOWN,2877.81,ZAR,2025-05-19,23:10:04,PAYMENT,Payment - Ref 540442,BRANCH,COMPLETED,REF3CAC1E0CBD7C,BROKEN_FK_account_id_to_accounts
TX021904,C0398,A0053,15907.6575,ZAR,2025-12-13,16:42:40,TRANSFER,Transfer - Ref 796583,ONLINE,COMPLETED,REF2881C12AC5F7,BROKEN_FK_account_id_to_accounts
TX021913,C0085,UNKNOWN,6099.18,ZAR,2024-01-28,13:28:10,DEPOSIT,Deposit - Ref 941876,MOBILE,COMPLETED,REFA6628D0E6643,BROKEN_FK_account_id_to_accounts
TX021930,C0027,UNKNOWN,10181.43,ZAR,2024-07-15,22:24:13,TRANSFER,Transfer - Ref 709508,ONLINE,COMPLETED,REFA6E2DCC5ADF1,BROKEN_FK_account_id_to_accounts
TX021932,C0158,A1330,259.71,ZAR,2026-02-27,21:10:01,INTEREST,Interest - Ref 470467,ONLINE,COMPLETED,REF2E629B049D89,BROKEN_FK_account_id_to_accounts
TX021951,C0881,A0400,182.84,ZAR,2025-01-02,13:45:06,TRANSFER,Transfer - Ref 268698,MOBILE,COMPLETED,REFD31628CFE804,BROKEN_FK_account_id_to_accounts
TX021959,C0326,A0656,2734.27,ZAR,2024-02-23,22:40:07,INTEREST,Interest - Ref 704425,ONLINE,COMPLETED,REF7DDD2ABA61EA,BROKEN_FK_account_id_to_accounts
TX022003,C0138,A0544,2269.89,ZAR,2026-03-17,09:22:13,PAYMENT,Payment - Ref 835498,ATM,COMPLETED,REF7AC13E6C46A7,BROKEN_FK_account_id_to_accounts
TX022016,C0431,A0469,446.66,ZAR,2025-02-03,04:16:50,FEE,Fee - Ref 272557,ONLINE,COMPLETED,REFEF329D516768,BROKEN_FK_account_id_to_accounts
TX022051,C0287,UNKNOWN,668.75,ZAR,2025-03-22,01:20:52,PAYMENT,Payment - Ref 953739,ONLINE,COMPLETED,REF393254691BDF,BROKEN_FK_account_id_to_accounts
TX022090,C0240,A0937,17.95,ZAR,2025-08-06,02:02:59,FEE,Fee - Ref 980880,ONLINE,COMPLETED,REF92E305386BB6,BROKEN_FK_account_id_to_accounts
TX022111,C0652,UNKNOWN,2072.5,ZAR,2026-07-12,17:37:36,INTEREST,Interest - Ref 673219,POS,COMPLETED,REF70F160AB1CE7,BROKEN_FK_account_id_to_accounts
TX022152,C0800,A0764,1872.59,ZAR,2024-10-29,07:53:58,TRANSFER,Transfer - Ref 957298,MOBILE,COMPLETED,REF6810778619CB,BROKEN_FK_account_id_to_accounts
TX022158,C0807,A0519,1007.51,ZAR,2025-11-23,17:42:41,DEBIT_ORDER,Debit Order - Ref 416969,ATM,COMPLETED,REF72A1D54A71E2,BROKEN_FK_account_id_to_accounts
TX022160,C0021,A1205,3717.91,ZAR,2024-10-27,22:14:34,TRANSFER,Transfer - Ref 667047,MOBILE,PENDING,REF0662765A02F7,BROKEN_FK_account_id_to_accounts
TX022162,C0071,A1181,736.28,ZAR,2026-08-05,14:13:08,WITHDRAWAL,Withdrawal - Ref 893628,ONLINE,COMPLETED,REF7721DA51FFEA,BROKEN_FK_account_id_to_accounts
TX022172,C0239,UNKNOWN,15907.6575,ZAR,2024-09-19,02:45:25,REVERSAL,Reversal - Ref 361112,MOBILE,COMPLETED,REF961B4BAD34D5,BROKEN_FK_account_id_to_accounts
TX022230,C0158,A1330,283.65,ZAR,2026-05-16,03:27:27,FEE,Fee - Ref 824570,MOBILE,COMPLETED,REFF2D60973BC59,BROKEN_FK_account_id_to_accounts
TX022238,C0431,A0469,3467.2,ZAR,2025-12-18,12:14:05,DEBIT_ORDER,Debit Order - Ref 365380,MOBILE,COMPLETED,REF4EDB8ABF017A,BROKEN_FK_account_id_to_accounts
TX022253,C0429,A1065,632.11,ZAR,2026-05-29,10:41:25,WITHDRAWAL,Withdrawal - Ref 646643,MOBILE,COMPLETED,REF59F78F0AC7F4,BROKEN_FK_account_id_to_accounts
TX022272,C0071,A0452,1178.82,ZAR,2026-03-25,03:21:11,INTEREST,Interest - Ref 209794,ONLINE,COMPLETED,REF996A0F4DB76A,BROKEN_FK_account_id_to_accounts
TX022277,C0339,A0380,15907.6575,ZAR,2024-07-17,18:02:43,REVERSAL,Reversal - Ref 127268,BRANCH,FAILED,REF60466E514811,BROKEN_FK_account_id_to_accounts
TX022299,C0881,A0400,96.33,ZAR,2024-06-27,16:42:46,FEE,Fee - Ref 795993,MOBILE,COMPLETED,REFFB31F9730A09,BROKEN_FK_account_id_to_accounts
TX022309,C0174,A1169,1366.34,ZAR,2025-01-13,22:02:07,DEBIT_ORDER,Debit Order - Ref 898912,MOBILE,COMPLETED,REFB4DEE669273F,BROKEN_FK_account_id_to_accounts
TX022317,C0646,A0291,1090.03,ZAR,2026-03-19,12:17:21,INTEREST,Interest - Ref 142330,MOBILE,COMPLETED,REF489B5CBCC67C,BROKEN_FK_account_id_to_accounts
TX022360,C0941,UNKNOWN,2355.59,ZAR,2026-06-28,20:26:00,INTEREST,Interest - Ref 614347,BRANCH,PENDING,REF04822DECEA11,BROKEN_FK_account_id_to_accounts
TX022385,C0065,UNKNOWN,443.4,ZAR,2024-08-10,23:21:19,FEE,Fee - Ref 805264,ONLINE,COMPLETED,REFD95A1B32461F,BROKEN_FK_account_id_to_accounts
TX022402,C0855,UNKNOWN,499.96,ZAR,2026-08-23,14:01:46,PAYMENT,Payment - Ref 472794,MOBILE,COMPLETED,REFBF7CD6CFFE6B,BROKEN_FK_account_id_to_accounts
TX022490,C0716,UNKNOWN,9840.4,ZAR,2025-08-09,09:07:31,REVERSAL,Reversal - Ref 500613,ONLINE,COMPLETED,REF0EF2EFC152E3,BROKEN_FK_account_id_to_accounts
TX022499,C0908,UNKNOWN,428.62,ZAR,2024-09-24,17:43:24,PAYMENT,Payment - Ref 682634,MOBILE,COMPLETED,REF3EFCAD6358B8,BROKEN_FK_account_id_to_accounts
TX022516,C0345,A0694,6686.42,ZAR,2025-05-28,21:09:55,DEBIT_ORDER,Debit Order - Ref 502359,ONLINE,COMPLETED,REF22BF9B02CCC1,BROKEN_FK_account_id_to_accounts
TX022520,C0569,A0141,243.54,ZAR,2024-10-07,11:22:19,WITHDRAWAL,Withdrawal - Ref 768454,ATM,COMPLETED,REFC346A0680F92,BROKEN_FK_account_id_to_accounts
TX022532,C0987,A0943,334.42,ZAR,2024-07-18,23:00:12,DEBIT_ORDER,Debit Order - Ref 341456,MOBILE,COMPLETED,REF8988C02E9A8D,BROKEN_FK_account_id_to_accounts
TX022535,C0302,A0994,595.05,ZAR,2025-02-20,21:18:58,WITHDRAWAL,Withdrawal - Ref 588909,BRANCH,COMPLETED,REF8AF80E6B5482,BROKEN_FK_account_id_to_accounts
TX022553,C0720,A0589,364.68,ZAR,2026-07-05,22:41:37,FEE,Fee - Ref 208556,ATM,FAILED,REF68A73F751B21,BROKEN_FK_account_id_to_accounts
TX022568,C0214,UNKNOWN,178.29,ZAR,2025-09-22,00:10:22,INTEREST,Interest - Ref 963285,MOBILE,COMPLETED,REF22B66BBB240B,BROKEN_FK_account_id_to_accounts
TX022580,C0625,UNKNOWN,184.69,ZAR,2026-02-13,08:33:52,FEE,Fee - Ref 497557,MOBILE,COMPLETED,REFC44AEBFE0E9D,BROKEN_FK_account_id_to_accounts
TX022606,C0614,A0422,51.42,ZAR,2024-09-17,16:13:15,PAYMENT,Payment - Ref 868181,MOBILE,COMPLETED,REFAC604322F2ED,BROKEN_FK_account_id_to_accounts
TX022614,C0498,FAKE_64FD126B,204.39,ZAR,2024-07-29,15:00:39,DEPOSIT,Deposit - Ref 139088,MOBILE,COMPLETED,REF819209CA4355,BROKEN_FK_account_id_to_accounts
TX022642,C0772,A0436,1662.96,ZAR,2024-11-02,07:02:13,DEBIT_ORDER,Debit Order - Ref 778240,MOBILE,COMPLETED,REF945BE47B8E5A,BROKEN_FK_account_id_to_accounts
TX022646,C0302,A0994,6399.31,ZAR,2024-02-05,05:45:01,DEPOSIT,Deposit - Ref 563703,ATM,COMPLETED,REF3DC46F1EE19F,BROKEN_FK_account_id_to_accounts
TX022651,C0703,UNKNOWN,796.96,ZAR,2024-11-12,23:26:26,DEPOSIT,Deposit - Ref 221116,POS,FAILED,REFF04106251F15,BROKEN_FK_account_id_to_accounts
TX022659,C0801,UNKNOWN,1324.08,ZAR,2026-04-05,08:17:51,INTEREST,Interest - Ref 706231,BRANCH,COMPLETED,REF2054B0EBCDE9,BROKEN_FK_account_id_to_accounts
TX022660,C0071,A0452,3599.72,ZAR,2025-11-09,00:14:57,DEPOSIT,Deposit - Ref 459989,MOBILE,REVERSED,REF67081F400276,BROKEN_FK_account_id_to_accounts
TX022675,C0770,UNKNOWN,4888.63,ZAR,2024-03-08,22:32:18,DEBIT_ORDER,Debit Order - Ref 160454,ATM,COMPLETED,REF40742368B402,BROKEN_FK_account_id_to_accounts
TX022719,C0807,A0519,265.7,ZAR,2026-04-09,11:02:13,WITHDRAWAL,Withdrawal - Ref 299119,MOBILE,COMPLETED,REF6FEC761C476C,BROKEN_FK_account_id_to_accounts
TX022751,C0872,UNKNOWN,918.2,ZAR,2026-08-18,22:44:18,PAYMENT,Payment - Ref 947152,ONLINE,COMPLETED,REFE5C378F8FEFD,BROKEN_FK_account_id_to_accounts
TX022756,C0158,A1330,2523.13,ZAR,2024-07-09,17:13:41,INTEREST,Interest - Ref 162259,ATM,COMPLETED,REFA93B5EB11664,BROKEN_FK_account_id_to_accounts
TX022817,C0158,A1330,313.24,ZAR,2024-05-24,01:57:17,PAYMENT,Payment - Ref 347977,ONLINE,COMPLETED,REF132A4560DAC6,BROKEN_FK_account_id_to_accounts
TX022823,C0250,A0563,9295.94,ZAR,2024-03-17,10:15:30,REVERSAL,Reversal - Ref 873556,MOBILE,COMPLETED,REF0E7BAA313C30,BROKEN_FK_account_id_to_accounts
TX022833,C0767,A0305,9811.37,ZAR,2025-01-03,00:42:49,REVERSAL,Reversal - Ref 367371,MOBILE,COMPLETED,REF9C76E97D7FED,BROKEN_FK_account_id_to_accounts
TX022845,C0821,UNKNOWN,995.18,ZAR,2024-06-29,12:36:44,INTEREST,Interest - Ref 747417,ONLINE,COMPLETED,REF3FD65F4F8AB7,BROKEN_FK_account_id_to_accounts
TX022857,C0549,FAKE_0AF2B78D,13468.15,ZAR,2026-02-19,01:08:58,DEPOSIT,Deposit - Ref 277116,POS,COMPLETED,REF067CD8C87C13,BROKEN_FK_account_id_to_accounts
TX022861,C0391,A0473,2657.21,ZAR,2026-06-21,06:14:42,PAYMENT,Payment - Ref 994784,POS,COMPLETED,REF66063F021759,BROKEN_FK_account_id_to_accounts
TX022868,C0326,A0656,15907.6575,ZAR,2026-07-22,01:31:52,REVERSAL,Reversal - Ref 692403,MOBILE,REVERSED,REFA8BF23836E43,BROKEN_FK_account_id_to_accounts
TX022873,C0132,A1146,4402.84,ZAR,2026-05-05,04:00:28,TRANSFER,Transfer - Ref 261276,ONLINE,COMPLETED,REF2319C615B52A,BROKEN_FK_account_id_to_accounts
TX022874,C0548,UNKNOWN,2677.89,ZAR,2024-03-26,11:06:45,TRANSFER,Transfer - Ref 733052,MOBILE,COMPLETED,REF2C627D407B7C,BROKEN_FK_account_id_to_accounts
TX022880,C0428,UNKNOWN,505.22,ZAR,2025-01-31,16:06:06,TRANSFER,Transfer - Ref 164162,ONLINE,COMPLETED,REF537373B42210,BROKEN_FK_account_id_to_accounts
TX022885,C0621,FAKE_E5013417,723.16,ZAR,2024-01-22,05:30:09,PAYMENT,Payment - Ref 480673,MOBILE,COMPLETED,REF571CC3C4C98D,BROKEN_FK_account_id_to_accounts
TX022914,C0106,UNKNOWN,2569.77,ZAR,2025-09-17,07:10:52,DEPOSIT,Deposit - Ref 576947,POS,COMPLETED,REFDC27DCC57A91,BROKEN_FK_account_id_to_accounts
TX022933,C0138,A0544,2503.84,ZAR,2025-03-01,18:44:01,INTEREST,Interest - Ref 875055,MOBILE,COMPLETED,REF0D6EB70DA18D,BROKEN_FK_account_id_to_accounts
