transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number
TX021507,C0166,,1181.95,ZAR,2025-05-16,16:47:28,PAYMENT,Payment - Ref 137544,MOBILE,COMPLETED,REF03804CD1CBF7
TX021508,C0209,A0058,464.09,ZAR,2024-05-09,09:46:51,FEE,Fee - Ref 130290,ATM,COMPLETED,REFEA5BB2E650D9
TX021509,C0625,A1425,400.67,ZAR,2024-10-30,18:38:30,FEE,Fee - Ref 644616,MOBILE,COMPLETED,REF07952338D4C2
TX021510,C0788,A1150,454.06,ZAR,2024-02-01,06:32:54,FEE,Fee - Ref 668028,BRANCH,PENDING,REF5B200EAB8826
TX021511,C0741,A0355,1482.95,ZAR,2026-07-17,21:40:58,INTEREST,Interest - Ref 139390,MOBILE,FAILED,REF54E058C668B6
TX021512,C0250,A0676,3008.79,ZAR,2024-02-03,05:07:19,TRANSFER,Transfer - Ref 407177,ONLINE,COMPLETED,REF0208CAECA7F0
TX021513,C0277,A0836,958.2,ZAR,2025-06-09,16:35:52,INTEREST,Interest - Ref 600326,MOBILE,COMPLETED,REF261E47673EBB
TX021514,,A0750,215316.08,ZAR,2024-03-11,17:14:02,TRANSFER,Transfer - Ref 893658,ONLINE,PENDING,REF9D3380BDB822
TX021515,C0489,,30929.56,ZAR,2024-01-18,07:12:55,REVERSAL,Reversal - Ref 377158,MOBILE,COMPLETED,REFFE0012DA20F5
TX021516,C0596,A0199,213.28,ZAR,2024-11-25,17:35:40,FEE,Fee - Ref 661583,MOBILE,COMPLETED,REF07F7A4A3A893
TX021517,C0332,A0804,1446.6,ZAR,2025-12-19,13:45:43,INTEREST,Interest - Ref 738079,BRANCH,COMPLETED,REF94DAC191F305
TX021518,C0621,A1029,15336.000000000002,ZAR,2026-04-25,07:04:34,FEE,Fee - Ref 699097,BRANCH,COMPLETED,REFD962BFCEAB92
TX021519,C0970,A0514,2551.49,,2024-03-08,05:38:45,WITHDRAWAL,Withdrawal - Ref 136126,MOBILE,COMPLETED,REF7033A258C22F
TX021520,C0413,A0772,1340.95,ZAR,2024-05-31,21:21:37,WITHDRAWAL,Withdrawal - Ref 622094,ONLINE,COMPLETED,REFB0013713FDDB
TX021521,C0703,A1308,24.08,ZAR,2026-08-23,19:03:24,FEE,Fee - Ref 533354,POS,COMPLETED,REF21638A5B2E6E
TX021522,C0835,A0376,459.8,ZAR,2025-08-06,19:10:30,TRANSFER,Transfer - Ref 358075,ONLINE,COMPLETED,REFA4CEBF616EE9
TX021523,C0317,A0077,1302.85,ZAR,2025-12-31,20:29:25,DEBIT_ORDER,Debit Order - Ref 147008,ATM,COMPLETED,REF9E5318489A5B
TX021524,C0395,A1451,294.97,ZAR,2024-01-25,16:33:32,WITHDRAWAL,Withdrawal - Ref 991458,ONLINE,COMPLETED,REFBC38E79F108E
TX021525,C0332,A1168,6205.34,ZAR,2025-02-22,23:28:21,TRANSFER,Transfer - Ref 287490,MOBILE,COMPLETED,REF69E1532148D1
TX021526,C0453,A0388,343052.0,ZAR,2026-02-21,03:13:41,DEPOSIT,Deposit - Ref 799362,MOBILE,COMPLETED,REF7112BFBA270C
TX021527,C0988,A0329,2117.55,ZAR,2026-02-11,20:58:34,INTEREST,Interest - Ref 409439,POS,COMPLETED,REF653E07B5A4BB
TX021528,C0240,A0937,26996.29,ZAR,2025-08-22,11:50:47,REVERSAL,Reversal - Ref 546393,ONLINE,COMPLETED,REFCFAB649671D8
TX021529,C0199,A1133,216.04,ZAR,2024-08-08,07:56:45,WITHDRAWAL,Withdrawal - Ref 749643,ONLINE,COMPLETED,REFCA5356E63485
TX021530,C0927,A0669,1967.47,ZAR,2026-02-19,06:28:11,INTEREST,Interest - Ref 911436,BRANCH,REVERSED,REF0DDF2575BD8D
TX021531,C0543,A0138,13257.3,ZAR,2024-06-01,19:20:38,REVERSAL,Reversal - Ref 632525,ONLINE,COMPLETED,REFBCD85302C8A0
TX021532,C0398,A0053,47062.22,ZAR,2025-04-18,15:54:37,REVERSAL,Reversal - Ref 199791,MOBILE,COMPLETED,REF044920389B8D
TX021533,C0716,A0528,721.35,ZAR,2026-05-17,00:06:49,WITHDRAWAL,Withdrawal - Ref 572735,ONLINE,COMPLETED,REFA77AE6C08DCD
TX021534,C0367,A0849,45979.86,ZAR,2026-05-17,13:13:56,REVERSAL,Reversal - Ref 887023,MOBILE,COMPLETED,REFCBC1754A78D3
TX021535,C0395,A0732,395.72,ZAR,2025-05-17,20:52:28,DEBIT_ORDER,Debit Order - Ref 158655,ONLINE,COMPLETED,REF20332088F34C
TX021536,C0408,A1112,3467.59,ZAR,2024-01-18,06:45:26,DEPOSIT,Deposit - Ref 186467,MOBILE,COMPLETED,REF8251709528DF
TX021537,C0209,A0058,10230.47,ZAR,2024-06-13,19:27:57,REVERSAL,Reversal - Ref 222584,MOBILE,COMPLETED,REF8A02C95201A8
TX021538,C0703,A1464,2076.15,ZAR,2026-01-18,04:16:31,INTEREST,Interest - Ref 821118,MOBILE,COMPLETED,REFA8B9BC6073BC
TX021539,C0132,A0777,1587.94,ZAR,2025-10-06,03:11:35,INTEREST,Interest - Ref 405335,ATM,COMPLETED,REF85077B48DCF3
TX021540,C0311,A1049,391.16,ZAR,2025-11-02,09:16:34,DEBIT_ORDER,Debit Order - Ref 874783,MOBILE,COMPLETED,REFF44123E78822
TX021541,C0082,A1200,1884.15,ZAR,2026-03-18,11:01:19,TRANSFER,Transfer - Ref 757998,MOBILE,COMPLETED,REF582800265B17
TX021542,C0629,A1346,2698.8,ZAR,2024-05-27,09:50:52,DEBIT_ORDER,Debit Order - Ref 816635,MOBILE,COMPLETED,REFEB83C167692A
TX021543,C0354,A1147,1028.99,ZAR,2024-05-29,13:58:18,PAYMENT,Payment - Ref 765739,ONLINE,COMPLETED,REFC0D4472ADBC8
TX021544,C0675,A1242,686.04,ZAR,2025-02-22,13:11:18,DEBIT_ORDER,Debit Order - Ref 897751,MOBILE,COMPLETED,REF09C6E1990B16
TX021545,C0909,A0904,1399.59,ZAR,2024-05-30,19:18:01,PAYMENT,Payment - Ref 770631,BRANCH,COMPLETED,REFF8410326595A
TX021546,C0634,A1366,2531.63,ZAR,2026-03-07,22:29:34,DEBIT_ORDER,Debit Order - Ref 462667,ONLINE,COMPLETED,REFB665B8B3E3EA
TX021547,C0607,A0577,343.51,ZAR,2025-04-08,10:54:05,TRANSFER,Transfer - Ref 501071,BRANCH,COMPLETED,REFE4F04BB5A0E7
TX021548,C0063,A0197,488.59,ZAR,2026-01-09,04:16:01,FEE,Fee - Ref 268294,BRANCH,COMPLETED,REF3D289C54174D
TX021549,C0632,A0946,1499.35,ZAR,2025-01-18,06:28:22,DEBIT_ORDER,Debit Order - Ref 433729,ONLINE,FAILED,REF9C9892A501DE
TX021550,C0001,A1203,427.54,ZAR,2026-04-27,13:44:39,FEE,Fee - Ref 841242,POS,COMPLETED,REFCE5E0A1F1E8F
TX021551,,A1412,1357.3,ZAR,2024-01-29,19:32:09,REVERSAL,Reversal - Ref 447782,ONLINE,PENDING,REF0D7302A980DF
TX021552,C0959,A0486,2483.79,ZAR,2025-08-17,14:28:49,WITHDRAWAL,Withdrawal - Ref 485451,ONLINE,COMPLETED,REF39969594AA1C
TX021553,C0748,A1426,2182.85,ZAR,2025-06-09,15:34:14,DEBIT_ORDER,Debit Order - Ref 383567,MOBILE,COMPLETED,REF3915FC1D8462
TX021554,C0967,A1322,88.5,ZAR,2026-07-26,16:57:18,FEE,Fee - Ref 451509,POS,COMPLETED,REFD8F90E1C3ED2
TX021555,C0394,A0434,1175.33,ZAR,2026-08-29,17:09:23,DEBIT_ORDER,Debit Order - Ref 914780,MOBILE,COMPLETED,REF4156400E360A
TX021556,C0375,A1270,266.84,ZAR,2024-03-31,02:53:07,INTEREST,Interest - Ref 738733,POS,COMPLETED,REFC79EEBD5EFD0
TX021557,C0625,A1457,5651.85,ZAR,2024-04-23,09:12:21,DEPOSIT,Deposit - Ref 444219,ATM,FAILED,REFAEB873CD210A
TX021558,C0614,,1887.48,ZAR,2024-03-04,09:29:36,DEBIT_ORDER,Debit Order - Ref 767985,ATM,COMPLETED,REF8B902B4989E3
TX021559,C0563,A0824,2708.96,ZAR,2025-01-12,11:41:02,DEBIT_ORDER,Debit Order - Ref 962587,MOBILE,COMPLETED,REFF1BE08B68F8B
TX021560,,A0477,393.89,ZAR,2025-12-11,09:56:44,DEPOSIT,Deposit - Ref 921563,POS,COMPLETED,REF610CC925A0A1
TX021561,C0778,A0652,170.01,ZAR,2024-08-14,22:42:33,PAYMENT,Payment - Ref 779592,POS,COMPLETED,REF7704895DB38D
TX021562,C0752,A1087,3662.11,ZAR,2024-03-22,00:32:46,PAYMENT,Payment - Ref 874838,MOBILE,FAILED,REF05DDAED241FA
TX021563,C0821,A1276,180.13,ZAR,2025-11-14,05:26:38,DEBIT_ORDER,Debit Order - Ref 406060,ONLINE,COMPLETED,REF51C0652D9EB2
TX021564,C0635,A1284,147.31,ZAR,2024-10-03,23:21:34,FEE,Fee - Ref 848247,MOBILE,PENDING,REFA0D14E6904F1
TX021565,C0230,A0841,993.8,ZAR,2024-09-15,11:11:55,WITHDRAWAL,Withdrawal - Ref 998944,MOBILE,COMPLETED,REF309650500789
TX021566,C0761,FAKE_27E070C3,718.77,ZAR,2024-01-24,19:37:43,DEBIT_ORDER,Debit Order - Ref 631996,ONLINE,FAILED,REFAFBE4909EC39
TX021567,C0006,A0222,49054.85,ZAR,2024-05-05,11:41:26,REVERSAL,Reversal - Ref 327517,POS,COMPLETED,REFCCC7CA79454D
TX021568,C0573,A0746,245.63,ZAR,2024-03-18,03:21:21,WITHDRAWAL,Withdrawal - Ref 472078,ONLINE,COMPLETED,REF78BF57267BF4
TX021569,C0296,A0539,427.28,ZAR,2024-05-28,17:27:35,FEE,Fee - Ref 987868,BRANCH,COMPLETED,REF76C69730956C
TX021570,C0491,A0035,1668.33,ZAR,2024-11-14,18:14:21,DEBIT_ORDER,Debit Order - Ref 846499,ATM,COMPLETED,REF901445D09D95
TX021571,C0486,A1347,30827.72,ZAR,2026-07-01,13:09:41,REVERSAL,Reversal - Ref 477652,MOBILE,COMPLETED,REF16BD28AF8438
TX021572,C0339,A0380,1395.82,ZAR,2026-08-06,19:46:10,DEBIT_ORDER,Debit Order - Ref 177356,ONLINE,COMPLETED,REFE5FDC2CE48EC
TX021573,C0115,A0108,2535.84,ZAR,2026-07-06,12:04:15,INTEREST,Interest - Ref 256877,ATM,COMPLETED,REF36CAF0675B36
TX021574,C0389,A0036,5488.13,ZAR,2025-09-17,20:25:50,WITHDRAWAL,Withdrawal - Ref 796921,MOBILE,FAILED,REF93F7F9E31FA1
TX021575,C0384,A0385,109.5,ZAR,2026-04-14,05:43:36,FEE,Fee - Ref 471037,MOBILE,COMPLETED,REF20160D70C199
TX021576,C0607,A0749,394.06,ZAR,2024-10-14,04:14:21,FEE,Fee - Ref 210903,ATM,PENDING,REFE2118B759B5D
TX021577,C0497,A0111,518.13,ZAR,2026-07-16,01:27:21,PAYMENT,Payment - Ref 928305,MOBILE,COMPLETED,REFFE7B9A19E4EC
TX021578,C0482,A0360,15680.37,ZAR,2025-06-29,12:34:51,TRANSFER,Transfer - Ref 309861,ONLINE,COMPLETED,REFC09343A14643
TX021579,C0226,A0907,1693.7,ZAR,2025-02-08,06:56:59,INTEREST,Interest - Ref 725841,BRANCH,COMPLETED,REF8A7640F04F58
TX021580,C0831,A1394,3348.11,ZAR,2025-05-24,10:39:30,INTEREST,Interest - Ref 612465,ATM,COMPLETED,REF3FD07C3C1149
TX021581,C0232,A0668,1673.89,ZAR,2026-09-05,23:26:25,DEBIT_ORDER,Debit Order - Ref 738477,ONLINE,COMPLETED,REFD6AA241512ED
TX021582,C0060,A1164,496.1,ZAR,2025-02-24,08:55:15,PAYMENT,Payment - Ref 425191,POS,COMPLETED,REF791E2D43114E
TX021583,C0573,A0746,6629.25,ZAR,2026-09-13,05:10:47,DEPOSIT,Deposit - Ref 771029,ATM,COMPLETED,REFE34DE4AB8E35
TX021584,C0669,A0240,1171.15,ZAR,2025-12-09,22:30:58,WITHDRAWAL,Withdrawal - Ref 300704,MOBILE,COMPLETED,REF4680FDAE6340
TX021585,C0640,A1418,-689.41,ZAR,2024-10-29,17:03:19,WITHDRAWAL,Withdrawal - Ref 389953,POS,COMPLETED,REFABA0E6278457
TX021586,C0055,A1400,43574.1,ZAR,2024-03-21,03:19:21,REVERSAL,Reversal - Ref 183906,ONLINE,COMPLETED,REF50DD6BA5C220
TX021587,C0373,A1285,868.09,ZAR,2025-06-23,01:44:14,WITHDRAWAL,Withdrawal - Ref 417679,ONLINE,COMPLETED,REF2854461E059A
TX021588,C0411,A0193,48875.37,ZAR,2024-01-27,20:58:49,REVERSAL,Reversal - Ref 412309,ONLINE,COMPLETED,REF6A2D59260FD3
TX021589,C0108,A0572,535.72,ZAR,2024-05-15,03:13:53,DEBIT_ORDER,Debit Order - Ref 579623,ONLINE,COMPLETED,REF1AA5033DF746
TX021590,C0317,A0953,1689.08,ZAR,2024-11-06,06:16:02,INTEREST,Interest - Ref 393807,MOBILE,COMPLETED,REFBC2C74045068
TX021591,,A1157,3125.61,ZAR,2025-01-05,15:26:50,INTEREST,Interest - Ref 530826,MOBILE,COMPLETED,REF9C6E6432D7C2
TX021592,C0925,A1362,22598.6,ZAR,2024-09-02,04:48:33,REVERSAL,Reversal - Ref 168983,ATM,COMPLETED,REF81E723FD5677
TX021593,C0764,A0363,3698.54,ZAR,2025-10-12,15:49:43,INTEREST,Interest - Ref 128581,MOBILE,COMPLETED,REF75E6F0F5B9CA
TX021594,C0529,A0333,407.1,ZAR,2024-06-02,10:19:59,PAYMENT,Payment - Ref 265260,MOBILE,COMPLETED,REF193C1DE0997E
TX021595,C0772,A0049,6370.56,ZAR,2026-03-09,07:31:53,DEPOSIT,Deposit - Ref 657931,ONLINE,COMPLETED,REFF043A9D783F1
TX021596,C0703,A1308,531.69,ZAR,2025-06-26,01:08:26,WITHDRAWAL,Withdrawal - Ref 938696,POS,COMPLETED,REFB97D073F1B74
TX021597,C0634,A0759,1603.39,ZAR,2026-03-24,06:18:14,TRANSFER,Transfer - Ref 120838,MOBILE,COMPLETED,REF8D512D021C59
TX021598,C0951,A1056,2751.03,ZAR,2024-10-09,20:11:42,TRANSFER,Transfer - Ref 665725,ONLINE,COMPLETED,REF6AB10100174F
TX021599,C0009,A1080,867.22,ZAR,2025-05-15,08:16:25,WITHDRAWAL,Withdrawal - Ref 886004,ONLINE,COMPLETED,REF9FD1C3F23A35
TX021600,C0818,A1339,159.28,ZAR,2025-12-12,20:10:16,WITHDRAWAL,Withdrawal - Ref 671604,MOBILE,COMPLETED,REFDCE328703221
TX021601,C0233,A0462,12448.78,ZAR,2024-04-22,06:01:09,TRANSFER,Transfer - Ref 574105,MOBILE,COMPLETED,REF9C92048DD851
TX021602,C0733,A1300,289.06,ZAR,2025-07-09,09:47:04,FEE,Fee - Ref 227163,POS,COMPLETED,REF76BFCA5344BE
TX021603,C0633,A1384,453.52,ZAR,2024-10-25,08:16:16,FEE,Fee - Ref 208970,POS,COMPLETED,REF37692EB29FFE
TX021604,C0922,A0529,750.83,ZAR,2024-10-16,17:41:15,WITHDRAWAL,Withdrawal - Ref 448261,BRANCH,COMPLETED,REF85DAA9540A3B
TX021605,C0224,A0045,42839.56,ZAR,2026-08-01,09:40:09,REVERSAL,Reversal - Ref 125023,MOBILE,COMPLETED,REF3498FD3AF6AE
TX021606,C0106,A1378,1334.11,ZAR,2025-08-16,00:46:27,TRANSFER,Transfer - Ref 373899,MOBILE,COMPLETED,REF2985FCBCD0DB
TX021607,C0417,A1048,1839.07,ZAR,2025-09-01,10:24:42,PAYMENT,Payment - Ref 120086,ONLINE,COMPLETED,REFA61CDFF79C0A
TX021608,C0682,A0441,842.64,ZAR,2024-12-14,23:40:12,WITHDRAWAL,Withdrawal - Ref 328617,BRANCH,COMPLETED,REF98792CF48741
TX021609,C0453,A0060,2753.08,ZAR,2024-10-29,07:31:51,DEBIT_ORDER,Debit Order - Ref 989627,POS,COMPLETED,REF191A66EB4378
TX021610,C0067,A0092,2091.38,ZAR,2024-07-03,20:28:41,PAYMENT,Payment - Ref 984548,POS,COMPLETED,REF13A94E8906C9
TX021611,C0698,A0356,6111.0,ZAR,2024-09-29,16:57:28,DEPOSIT,Deposit - Ref 259798,MOBILE,COMPLETED,REFC74A87DE4443
TX021612,C0074,A1409,5548.0,ZAR,2025-06-07,14:29:04,DEBIT_ORDER,Debit Order - Ref 749196,MOBILE,COMPLETED,REF1A9BFB710063
TX021613,C0122,A0318,1863.03,ZAR,2025-12-25,13:18:17,INTEREST,Interest - Ref 513274,ONLINE,COMPLETED,REF03EE6A3BD142
TX021614,C0166,A0763,3166.4,ZAR,2026-06-12,02:44:09,DEBIT_ORDER,Debit Order - Ref 619892,MOBILE,COMPLETED,REF78D58B374CFE
TX021615,C0412,A1465,57.08,ZAR,2026-08-17,03:48:41,FEE,Fee - Ref 548653,ONLINE,REVERSED,REF803BAED559B2
TX021616,C0534,A1075,1421.22,ZAR,2026-01-06,00:56:50,TRANSFER,Transfer - Ref 575361,BRANCH,COMPLETED,REF451A31DA38A7
TX021617,C0497,A0613,216.39,ZAR,2024-06-23,10:54:45,WITHDRAWAL,Withdrawal - Ref 416519,POS,COMPLETED,REFFD0B8576711D
TX021618,C0340,A1472,15800.52,ZAR,2026-08-19,09:08:19,DEPOSIT,Deposit - Ref 995348,MOBILE,COMPLETED,REFA9B015F680D3
TX021619,C0122,A0048,2350.25,ZAR,2025-10-08,10:59:40,DEPOSIT,Deposit - Ref 261999,MOBILE,COMPLETED,REF674A99306535
TX021620,C0905,A0983,46344.85,ZAR,2025-05-02,19:26:29,REVERSAL,Reversal - Ref 951028,ONLINE,COMPLETED,REF825E9B1BBC11
TX021621,C0166,A0870,621.58,ZAR,2025-03-18,02:10:29,PAYMENT,Payment - Ref 752794,ATM,COMPLETED,REF3E0C893C26CC
TX021622,C0521,A1428,136.45,ZAR,2026-03-09,20:48:18,DEBIT_ORDER,Debit Order - Ref 824810,ONLINE,COMPLETED,REFB9723310E32B
TX021623,C0605,A0520,359.63,ZAR,2025-03-07,07:00:40,FEE,Fee - Ref 766401,POS,COMPLETED,REFA3C233AEEAC3
TX021624,C0552,A0905,4181.7,ZAR,2024-07-07,07:15:40,DEPOSIT,Deposit - Ref 666724,MOBILE,COMPLETED,REFD07BE1C252DA
TX021625,C0129,A1393,4087.93,ZAR,2025-07-25,19:42:14,INTEREST,Interest - Ref 802610,MOBILE,COMPLETED,REFBD0D21C86FB0
TX021626,C0153,A1498,396.88,ZAR,2024-12-04,23:31:58,FEE,Fee - Ref 480951,MOBILE,FAILED,REF114822CC2E04
TX021627,C0252,A1110,21133.31,ZAR,2024-01-03,12:42:52,REVERSAL,Reversal - Ref 640513,MOBILE,COMPLETED,REF711DF2196F10
TX021628,C0132,,3459.53,ZAR,2024-01-10,13:37:57,DEPOSIT,Deposit - Ref 202886,ONLINE,COMPLETED,REF0F7E6A5812E5
TX021629,C0737,A1385,655.16,ZAR,2025-08-22,09:45:02,DEPOSIT,Deposit - Ref 358622,MOBILE,COMPLETED,REFA76A776B62BC
TX021630,C0332,A1168,3568.54,ZAR,2024-10-21,20:36:34,TRANSFER,Transfer - Ref 264615,BRANCH,COMPLETED,REFBE36BF206BAD
TX021631,C0341,A0570,1811.31,ZAR,2024-12-12,09:10:20,DEPOSIT,Deposit - Ref 368020,ONLINE,COMPLETED,REF791DBBEEDD19
TX021632,C0931,A0840,32649.11,ZAR,2024-11-20,13:25:31,REVERSAL,Reversal - Ref 987539,ATM,COMPLETED,REFF9F36232A2EA
TX021633,C0692,A0415,9801.74,ZAR,2026-05-29,02:51:16,WITHDRAWAL,Withdrawal - Ref 730976,ONLINE,COMPLETED,REFB0215DE1B031
TX021634,C0583,A0407,1178.07,ZAR,2025-08-13,18:39:12,REVERSAL,Reversal - Ref 245931,ONLINE,COMPLETED,REF9DEAA7ADDF7C
TX021635,C0860,A1187,334.91,ZAR,2025-02-17,08:04:05,FEE,Fee - Ref 321051,MOBILE,COMPLETED,REFEAAC2F2E6B48
TX021636,C0420,A0593,376.39,ZAR,2026-05-06,21:39:21,WITHDRAWAL,Withdrawal - Ref 311901,ONLINE,COMPLETED,REFD07B53F1615A
TX021637,C0584,A0801,46289.65,ZAR,2026-02-28,21:20:22,REVERSAL,Reversal - Ref 938143,MOBILE,COMPLETED,REFAC6768706C4F
TX021638,C0599,A0210,443.29,ZAR,2024-08-27,06:02:25,FEE,Fee - Ref 115953,MOBILE,COMPLETED,REFCDADF69691F7
TX021639,C0573,A0991,960.45,ZAR,2026-03-04,07:46:24,REVERSAL,Reversal - Ref 112073,MOBILE,COMPLETED,REF7FD6BE411201
TX021640,C0779,A0490,413.83,ZAR,2024-05-17,10:25:53,FEE,Fee - Ref 566308,POS,COMPLETED,REF3AE4A12CDA6D
TX021641,C0439,A0565,2291.93,ZAR,2024-12-08,05:26:40,INTEREST,Interest - Ref 948023,ATM,FAILED,REFF4160B02906A
TX021642,C0359,A1252,1929.1,ZAR,2026-02-28,19:54:20,DEPOSIT,Deposit - Ref 694961,MOBILE,COMPLETED,REF7ED7274E55C8
TX021643,C0195,A1005,277.33,ZAR,2025-12-10,10:56:18,WITHDRAWAL,Withdrawal - Ref 823648,MOBILE,COMPLETED,REFEF26CC67B43C
TX021644,C0889,A1245,12293.36,ZAR,2025-08-17,20:18:53,TRANSFER,Transfer - Ref 783161,BRANCH,COMPLETED,REFB03249ABE5EA
TX021645,C0721,A1250,2053.34,ZAR,2026-04-08,12:05:36,DEPOSIT,Deposit - Ref 926472,ONLINE,COMPLETED,REFACCA2D658CEB
TX021646,C0979,A1495,181.22,ZAR,2024-04-15,11:10:52,FEE,Fee - Ref 390341,MOBILE,COMPLETED,REF86E9F795EBAD
TX021647,C0856,A1120,322.17,ZAR,2025-12-31,16:24:53,WITHDRAWAL,Withdrawal - Ref 617460,BRANCH,REVERSED,REF6BC0A9A467A2
TX021648,C0844,A0924,5220.94,ZAR,2025-10-03,17:38:56,TRANSFER,Transfer - Ref 616640,ATM,COMPLETED,REF804206BFF780
TX021649,C0821,A0918,209.26,ZAR,2024-04-10,20:59:24,DEBIT_ORDER,Debit Order - Ref 118909,MOBILE,COMPLETED,REF5F4934353EAA
TX021650,,A1414,2321.88,ZAR,2025-07-06,21:57:42,PAYMENT,Payment - Ref 539648,MOBILE,COMPLETED,REF750C1CFD0FC3
TX021651,C0637,A0680,49035.95,ZAR,2026-06-22,20:07:21,REVERSAL,Reversal - Ref 920801,POS,COMPLETED,REF4478998A6676
TX021652,C0403,A0776,4316.99,ZAR,2025-12-05,01:08:47,INTEREST,Interest - Ref 553907,ONLINE,COMPLETED,REFABF92DC02924
TX021653,C0331,A0479,9299.16,ZAR,2025-11-15,09:24:32,PAYMENT,Payment - Ref 138552,ONLINE,PENDING,REF9EFCC9993DBF
TX021654,C0700,A0925,48350.49,ZAR,2025-08-22,16:52:59,REVERSAL,Reversal - Ref 266107,ATM,COMPLETED,REFDC16639E693A
TX021655,C0170,A1116,30002.58,ZAR,2025-12-20,01:09:49,REVERSAL,Reversal - Ref 652529,BRANCH,COMPLETED,REFC6CB84B4FCE8
TX021656,C0341,A1106,4229.81,ZAR,2024-04-11,17:45:30,TRANSFER,Transfer - Ref 101781,MOBILE,COMPLETED,REF5F9BABBB1357
TX021657,C0824,A0830,1258.78,ZAR,2025-01-11,13:19:15,WITHDRAWAL,Withdrawal - Ref 516320,BRANCH,COMPLETED,REF69108344A8B4
TX021658,C0748,A1135,4841.96,ZAR,2025-07-08,07:52:41,INTEREST,Interest - Ref 867339,MOBILE,COMPLETED,REF25EE17E33B91
TX021659,C0151,A1326,3115.27,ZAR,2024-07-04,21:01:02,DEBIT_ORDER,Debit Order - Ref 588016,BRANCH,COMPLETED,REF7812C615B0B8
TX021660,C0985,A0404,4380.88,ZAR,2025-01-23,03:57:32,REVERSAL,Reversal - Ref 889189,ATM,COMPLETED,REF0D106F81F417
TX021661,C0391,A0074,15797.08,ZAR,2026-08-06,14:11:18,REVERSAL,Reversal - Ref 419604,ONLINE,COMPLETED,REFEB0082674151
TX021662,C0392,A0013,23495.45,ZAR,2025-03-04,10:26:56,TRANSFER,Transfer - Ref 607673,ATM,PENDING,REFB0297DCA6BA7
TX021663,C0551,A0504,11101.56,ZAR,2025-04-03,15:09:02,TRANSFER,Transfer - Ref 525263,ONLINE,COMPLETED,REF2C77372F27DC
TX021664,C0024,A0628,3852.61,ZAR,2025-03-06,06:49:19,INTEREST,Interest - Ref 297121,MOBILE,COMPLETED,REFD4D9926627DC
TX021665,C0614,A1271,1858.65,ZAR,2024-11-15,05:40:16,DEBIT_ORDER,Debit Order - Ref 351486,ATM,COMPLETED,REFB432D4545D74
TX021666,C0941,A0146,24810.55,ZAR,2024-01-26,05:43:30,REVERSAL,Reversal - Ref 588967,ATM,COMPLETED,REFDBB6FF5E725C
TX021667,,A0786,421.95,ZAR,2024-05-25,15:53:36,INTEREST,Interest - Ref 519409,ONLINE,COMPLETED,REFAF6812DFC14B
TX021668,C0468,A1288,3244.35,ZAR,2026-04-25,02:07:50,PAYMENT,Payment - Ref 888526,MOBILE,COMPLETED,REFFA5AACB23A46
TX021669,C0554,A1398,274.26,ZAR,2026-07-03,07:07:23,WITHDRAWAL,Withdrawal - Ref 791112,ONLINE,COMPLETED,REF79BE1CF8839B
TX021670,C0166,A0763,5793.2,ZAR,2025-07-19,08:06:03,TRANSFER,Transfer - Ref 491561,ONLINE,COMPLETED,REF5EF77D2D57E1
TX021671,C0248,A1011,243.34,ZAR,2024-09-30,10:17:55,WITHDRAWAL,Withdrawal - Ref 518235,POS,PENDING,REF86F5FCB03AFA
TX021672,C0777,A1315,1042.59,ZAR,2025-10-23,20:25:45,TRANSFER,Transfer - Ref 456390,ONLINE,COMPLETED,REFA4BE32B19C8F
TX021673,C0392,A0347,136.65,ZAR,2024-07-01,23:27:46,DEPOSIT,Deposit - Ref 917774,POS,COMPLETED,REFC9ECC592D0D6
TX021674,C0530,A1260,1775.28,ZAR,2025-11-26,19:43:54,DEBIT_ORDER,Debit Order - Ref 363512,ATM,COMPLETED,REFC3DB651FDF3B
TX021675,C0395,A0732,2701.14,ZAR,2024-06-06,06:22:29,INTEREST,Interest - Ref 947784,MOBILE,COMPLETED,REFFDFB662F156C
TX021676,C0399,A1068,82.7,ZAR,2024-04-14,01:49:52,FEE,Fee - Ref 192771,ONLINE,COMPLETED,REF8609AB27C468
TX021677,C0730,A1137,506.41,ZAR,2025-10-29,22:06:01,PAYMENT,Payment - Ref 264797,MOBILE,FAILED,REFAD457BE497A3
TX021678,C0292,A0344,26.49,ZAR,2025-04-17,19:07:15,FEE,Fee - Ref 276427,BRANCH,COMPLETED,REF507019B4FD72
TX021679,C0491,A1316,14796.81,ZAR,2025-07-29,11:19:36,REVERSAL,Reversal - Ref 683663,MOBILE,COMPLETED,REFBC498CDC6DE2
TX021680,C0822,A0095,4160.43,ZAR,2026-09-13,13:11:00,PAYMENT,Payment - Ref 668552,ONLINE,PENDING,REF6D25A683FF07
TX021681,C0668,A0246,1751.51,ZAR,2025-09-15,14:01:46,PAYMENT,Payment - Ref 869798,MOBILE,COMPLETED,REF4E0270C0FA7F
TX021682,C0702,A0481,4225.59,ZAR,2026-05-10,01:02:32,PAYMENT,Payment - Ref 987230,ATM,COMPLETED,REFEB288705824F
TX021683,C0631,A1061,59.37,ZAR,2024-02-02,18:44:49,FEE,Fee - Ref 203875,ONLINE,COMPLETED,REF82A5DBFCE809
